514944531;1;03358914;10/26/2022 00:00:00;09/29/2023 00:00:00;5;2222;0201;;ES;;3;12011160500041;0001;9;01;3;00;00;0;0;;6.00;;21.20;;53000.00;24072.00;0.00;;;;3.99;0001;;06/30/2023 00:00:00;;10/20/2022 00:00:00;;;6.43
507586343;1;00000000;10/19/2018 00:00:00;10/10/2019 00:00:00;10;2222;0300;;ES;;2;12013960000052;0001;;04;3;01;01;2;0;1.50;2.50;;5.26;;7739.55;3900.16;0.00;0.00;0.00;2291.48;0.39;0001;;08/20/2019 00:00:00;10/12/2018 00:00:00;06/20/2019 00:00:00;10/10/2018 00:00:00;;
509728275;2;00000000;02/04/2020 00:00:00;12/10/2027 00:00:00;4;3333;0303;;ES;;9;23271300078002;0999;;00;0;00;00;0;0;;8.00;;;100.00;;275000.00;0.00;0.00;0.00;;0.00;;;;;;;;
512592546;2;00000000;08/20/2021 00:00:00;08/05/2029 00:00:00;2;2222;0300;;ES;;9;13125940000002;0001;9;00;0;00;00;0;0;;4.50;;;;;72056.88;0.00;0.00;0.00;;1.68;0002;;;;;;;4.61
512406980;1;25395435;07/28/2021 00:00:00;08/15/2022 00:00:00;4;2222;0403;;ES;;3;12011580048041;0001;9;01;3;22;00;0;8;;4.50;;18.27;;223198.56;72787.33;0.02;;;;7.25;0001;;07/31/2022 00:00:00;;05/01/2022 00:00:00;;;6.21
514234931;1;00000000;07/22/2022 00:00:00;07/01/2029 00:00:00;1;2222;0300;;ES;;9;13147080215002;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;200000.00;8161.00;0.00;0.00;;0.00;0002;;;;;;;6.10
508800376;1;00815319;08/09/2019 00:00:00;08/10/2020 00:00:00;5;2222;0303;;ES;;9;12011580048041;0999;;01;3;22;01;2;0;;9.50;;1.50;;7674.00;6000.00;37.85;;;;1.49;;;;;;;;10.85
508893732;1;00000000;08/22/2019 00:00:00;08/20/2020 00:00:00;10;2222;0300;;ES;;2;12011580048041;0001;;01;3;01;01;2;0;3.00;4.60;;6.87;;38981.25;19972.36;0.00;0.00;0.00;11212.64;2.50;0001;;;;;;;
506230405;1;00000000;02/09/2018 00:00:00;06/01/2019 00:00:00;1;3333;0300;;ES;;3;12011580260051;0050;;02;3;01;01;2;0;;7.50;;14.40;;103968.00;21524.97;13985.40;0.00;0.00;;1.82;;;04/02/2019 00:00:00;05/15/2018 00:00:00;04/01/2019 00:00:00;05/01/2018 00:00:00;;
506440113;2;00000000;04/02/2018 00:00:00;03/20/2028 00:00:00;1;2222;0300;;ES;;9;13901900000002;0001;;00;0;00;00;0;0;;5.50;;1.00;1.00;;10200.00;0.00;0.00;0.00;;0.00;0002;;;;;;;
508258913;1;00000000;04/18/2019 00:00:00;03/28/2024 00:00:00;5;2222;0300;;ES;;9;13154090356002;0001;;00;0;00;00;0;0;;4.60;;;1.00;;45038.00;0.00;0.00;0.00;;0.00;0002;;;;;;;
